,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
123,38.1,1.63,25870.0,8030.0,55910.0,156900.0,456.0,326.2,27910.0,3.25,7820.0,221.2,119.0,200.4,50600.0,4.11,68.1,0.19,135.7,45.41,0.0,3123.0,0.04,0.58,0.95,0.0,0.05,60.8,0.0,1.19,2.88,5.03,0.47,1.43,0.11,1.97,0.04,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.07,0.03,0.0,0.39,0.0,0.0
124,31.8,3.73,26020.0,8080.0,57080.0,157300.0,420.0,323.1,21490.0,5.26,7400.0,198.8,90.2,205.7,48030.0,3.19,48.7,0.15,222.7,64.6,0.0,1863.0,0.03,0.28,0.98,0.0,0.05,65.4,0.0,0.38,2.56,4.3,0.38,1.16,0.07,1.12,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.17,0.0,0.41,0.0,0.0
125,32.8,1.3,25990.0,8300.0,54360.0,155600.0,383.0,338.9,22800.0,3.83,8170.0,271.3,1201.0,184.5,47850.0,4.36,61.1,0.16,136.1,50.2,0.0,2137.0,0.02,0.65,1.02,0.01,0.06,75.4,0.03,0.56,2.94,4.42,0.39,1.23,0.06,1.29,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,0.01,0.34,0.0,0.0
126,33.5,0.77,24910.0,8040.0,54310.0,155900.0,377.0,311.6,22840.0,2.69,5910.0,203.1,11.2,177.9,48120.0,4.48,71.2,0.1,133.4,48.67,0.0,2628.0,0.04,0.46,0.7,0.0,0.07,71.0,0.0,0.76,2.05,3.58,0.33,1.04,0.06,1.65,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.05,0.02,0.0,0.47,0.0,0.0
127,32.0,1.07,24950.0,7890.0,54850.0,156500.0,381.0,308.8,25150.0,2.61,5680.0,195.5,10.3,175.4,46600.0,4.45,70.2,0.12,131.5,47.4,0.05,2639.0,0.02,0.35,0.66,0.0,0.05,66.7,0.03,0.82,2.0,3.43,0.3,0.9,0.05,1.62,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.05,0.02,0.0,0.39,0.0,0.0
128,96.9,4.2,18820.0,9560.0,57300.0,160200.0,592.0,333.0,16020.0,83.6,7590.0,742.0,862.0,673.0,32500.0,0.4,21.0,0.25,163.3,68.9,0.1,707.0,0.68,1.11,0.1,0.32,0.04,7.5,0.33,1.16,2.98,4.56,0.46,1.84,0.33,0.29,0.31,0.03,0.11,0.02,0.04,0.0,0.04,0.01,0.06,0.09,0.0,0.8,0.0,0.31
129,76.0,3.58,18410.0,10110.0,52300.0,156500.0,518.0,1510.0,12780.0,81.2,5860.0,742.0,1119.0,556.0,29300.0,0.43,9.3,0.39,164.7,64.5,10.2,497.0,0.5,21.0,0.07,0.03,0.03,9.4,0.53,5.8,2.16,3.75,0.35,1.28,0.14,0.44,0.11,0.01,0.06,0.02,0.07,0.02,0.15,0.04,1.03,0.06,0.0,0.49,0.1,0.38
130,72.6,3.39,18700.0,9460.0,53890.0,166100.0,511.0,366.0,12720.0,78.7,5880.0,778.0,1165.0,537.0,29130.0,0.41,9.54,0.21,163.3,62.0,1.35,526.0,0.12,0.26,0.04,0.01,0.0,10.52,0.04,0.58,2.74,4.38,0.45,1.56,0.22,0.47,0.14,0.01,0.04,0.01,0.01,0.0,0.03,0.01,0.03,0.04,0.0,0.36,0.01,0.01
131,74.3,3.43,19560.0,9646.0,56800.0,168600.0,586.0,421.0,16250.0,76.4,6156.0,1187.0,2385.0,543.0,27860.0,0.23,3.73,0.15,166.7,67.46,0.65,540.0,0.13,0.48,0.05,0.0,0.03,15.0,0.06,0.46,3.88,6.62,0.67,2.48,0.29,0.55,0.21,0.01,0.06,0.01,0.01,0.0,0.03,0.01,0.03,0.04,0.0,0.21,0.01,0.01
132,70.8,3.22,18480.0,9860.0,52980.0,163900.0,539.0,497.0,11440.0,80.0,4920.0,765.0,1080.0,540.4,28320.0,0.41,9.1,0.18,160.2,64.9,5.0,472.0,0.14,0.98,0.31,0.0,0.0,9.1,0.21,0.81,2.39,3.81,0.38,1.49,0.17,0.41,0.11,0.01,0.02,0.0,0.01,0.0,0.03,0.01,0.06,0.39,0.0,0.37,0.01,0.05
133,74.1,3.79,18710.0,9870.0,53520.0,162900.0,476.0,316.0,11880.0,74.9,5140.0,783.0,1041.0,545.0,28130.0,0.38,7.61,0.21,158.6,68.3,0.68,497.0,0.11,0.12,0.06,0.0,0.02,7.8,0.07,0.55,2.15,3.54,0.35,1.31,0.15,0.39,0.12,0.01,0.03,0.01,0.01,0.0,0.03,0.01,0.02,0.06,0.0,0.35,0.0,0.0
134,84.7,2.6,19900.0,9890.0,55450.0,163900.0,566.0,339.0,13730.0,76.6,4015.0,788.0,1660.0,555.0,27630.0,0.38,6.9,0.14,164.1,71.9,0.31,584.0,0.41,0.3,0.03,0.0,0.0,29.4,0.02,0.52,2.9,5.0,0.51,2.14,0.3,0.34,0.2,0.02,0.09,0.01,0.02,0.0,0.02,0.01,0.03,0.03,0.0,0.55,0.0,0.01
135,69.2,3.12,18710.0,9070.0,54920.0,162780.0,628.0,311.0,13010.0,79.0,5040.0,739.0,1180.0,538.0,28360.0,0.37,8.22,0.14,162.5,67.1,0.78,524.0,0.37,9.6,0.04,0.0,0.03,12.5,0.05,0.72,2.36,4.02,0.41,1.45,0.16,0.37,0.13,0.01,0.06,0.01,0.06,0.01,0.09,0.02,0.45,0.04,0.0,0.31,0.09,0.19
136,67.6,3.12,18650.0,9380.0,55100.0,162100.0,650.0,750.0,12390.0,73.4,4122.0,767.0,1190.0,520.8,26960.0,0.28,5.6,0.8,157.1,67.9,5.6,460.0,0.19,1.86,0.04,0.0,0.04,13.6,0.45,0.61,3.03,5.06,0.51,1.95,0.23,0.43,0.15,0.01,0.06,0.01,0.01,0.0,0.04,0.01,0.08,0.05,0.0,0.4,0.02,0.05
137,70.2,3.61,18790.0,8760.0,54280.0,161600.0,680.0,1270.0,13430.0,73.6,4007.0,707.0,800.0,527.6,28000.0,0.38,5.3,0.24,156.0,69.0,7.0,477.0,1.6,120.0,0.04,0.0,0.0,27.9,0.24,3.2,4.46,7.6,0.76,2.82,0.32,0.5,0.22,0.03,0.17,0.07,0.29,0.06,0.54,0.12,4.5,0.03,0.0,0.58,0.37,1.4
138,75.6,3.1,19060.0,9280.0,54630.0,159800.0,630.0,640.0,12790.0,69.8,4090.0,739.0,1020.0,524.0,27450.0,0.37,6.3,0.31,165.0,69.3,5.1,450.0,0.16,0.19,0.04,0.0,0.0,21.5,0.44,0.47,2.77,4.83,0.45,1.69,0.21,0.4,0.14,0.01,0.04,0.01,0.02,0.0,0.06,0.02,0.02,0.04,0.01,0.34,0.0,0.01
139,68.6,3.74,18890.0,9780.0,52200.0,163700.0,597.0,293.0,11410.0,61.3,6490.0,631.0,880.0,573.0,32600.0,0.69,12.8,1.03,176.0,74.2,0.07,483.0,1.22,48.0,0.23,0.03,0.04,10.3,0.03,0.68,3.09,5.2,0.53,2.1,0.3,0.51,0.27,0.03,0.16,0.05,0.15,0.03,0.28,0.05,1.9,0.29,0.01,0.58,0.19,0.78
140,78.8,4.44,18370.0,10240.0,51200.0,159900.0,507.0,1110.0,11100.0,69.0,7020.0,634.0,960.0,591.0,31000.0,0.41,5.73,0.27,171.1,87.7,8.4,453.0,0.43,1.2,0.14,0.0,0.0,10.5,0.47,1.65,3.39,5.8,0.58,2.03,0.29,0.46,0.21,0.02,0.07,0.02,0.04,0.01,0.06,0.02,0.06,0.18,0.0,0.45,0.01,0.15
141,77.8,4.9,18860.0,10290.0,53600.0,166300.0,580.0,527.0,11530.0,82.2,5990.0,635.0,786.0,597.9,30580.0,0.47,8.3,0.9,175.3,82.1,2.27,535.0,2.7,320.0,0.15,0.01,0.04,8.43,0.22,1.41,2.24,3.41,0.36,1.2,0.17,0.35,0.18,0.03,0.31,0.1,0.51,0.12,1.2,0.26,12.0,0.31,0.02,0.79,0.52,2.6
142,81.1,5.54,19310.0,9710.0,53290.0,165200.0,530.0,1060.0,13470.0,74.5,9110.0,680.0,776.0,634.0,34700.0,0.52,5.1,0.88,176.7,85.3,2.8,492.0,0.98,150.0,0.12,0.13,0.06,16.56,0.23,1.55,4.66,8.08,0.8,2.79,0.35,0.64,0.22,0.02,0.11,0.04,0.14,0.04,0.43,0.11,5.5,0.19,0.0,0.62,0.08,1.12
143,74.1,2.86,20320.0,11160.0,53200.0,170500.0,709.0,428.0,11070.0,70.0,6040.0,627.0,500.0,572.0,31920.0,0.62,13.7,0.15,175.0,76.2,3.2,569.0,0.26,11.3,0.03,0.0,0.03,6.26,0.04,0.49,1.67,2.75,0.26,0.92,0.15,0.34,0.08,0.01,0.05,0.01,0.04,0.01,0.09,0.02,0.45,0.01,0.02,0.63,0.04,0.34
144,73.2,1.45,20550.0,11000.0,51000.0,170500.0,592.0,316.0,10150.0,30.0,6080.0,600.0,438.0,456.0,31520.0,1.28,28.4,0.13,167.6,71.8,0.66,492.0,0.05,1.24,0.02,0.0,0.02,1.32,0.04,0.25,0.83,1.45,0.12,0.54,0.06,0.26,0.04,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.05,0.01,0.01,0.32,0.0,0.05
145,75.1,2.48,21300.0,11450.0,51300.0,157200.0,501.0,429.0,11250.0,82.7,6750.0,760.0,425.0,618.0,34200.0,0.62,13.4,0.2,195.6,78.5,1.23,537.0,0.11,1.79,0.07,0.0,0.03,11.1,0.08,0.88,1.74,2.79,0.25,0.88,0.09,0.28,0.08,0.01,0.02,0.0,0.01,0.0,0.04,0.01,0.15,0.04,0.01,0.34,0.01,0.07
146,72.5,2.17,19740.0,10680.0,51050.0,165800.0,498.0,366.0,10470.0,71.9,4800.0,625.0,780.0,525.0,29610.0,0.7,13.91,0.19,163.4,73.0,0.66,542.0,0.2,2.9,0.02,0.0,0.02,3.81,0.03,0.77,1.1,1.7,0.17,0.59,0.08,0.3,0.05,0.01,0.03,0.0,0.03,0.01,0.05,0.01,0.13,0.03,0.0,0.37,0.03,0.06
147,81.2,3.17,20010.0,10200.0,52450.0,168600.0,502.0,275.0,11180.0,48.1,5510.0,611.0,682.0,492.0,29890.0,0.79,15.9,0.25,156.1,73.0,0.0,495.0,0.4,0.28,0.06,0.0,0.04,6.73,0.0,0.33,2.92,4.43,0.46,1.7,0.21,0.42,0.18,0.02,0.07,0.02,0.03,0.0,0.03,0.01,0.02,0.1,0.01,0.48,0.01,0.04
148,71.2,3.82,20340.0,10650.0,52660.0,167400.0,590.0,268.2,10740.0,98.2,5780.0,701.0,1015.0,574.0,31360.0,0.64,11.5,0.14,171.7,76.7,0.0,571.0,0.25,0.26,0.05,0.0,0.0,4.49,0.0,0.57,1.34,2.15,0.23,0.75,0.1,0.35,0.08,0.01,0.05,0.01,0.02,0.0,0.02,0.01,0.04,0.05,0.0,0.45,0.01,0.01
149,69.1,3.04,19930.0,10350.0,53630.0,168400.0,751.0,409.0,10770.0,82.7,5840.0,764.0,1150.0,559.0,30450.0,0.56,11.6,0.1,160.7,74.6,1.41,507.0,0.09,0.77,0.04,0.0,0.0,5.4,0.05,0.82,1.66,2.62,0.25,0.9,0.13,0.33,0.07,0.01,0.03,0.0,0.01,0.0,0.03,0.01,0.07,0.05,0.0,0.41,0.0,0.01
150,75.5,3.87,20190.0,10260.0,53120.0,167470.0,592.0,354.0,11810.0,82.4,5810.0,705.0,1007.0,559.7,30700.0,0.49,10.11,0.15,166.7,75.7,0.57,559.0,1.2,21.0,0.06,0.01,0.03,9.21,0.0,0.86,6.8,9.3,0.85,3.3,0.4,0.44,0.4,0.04,0.19,0.04,0.15,0.02,0.17,0.04,1.07,0.08,0.0,0.4,0.14,0.39
151,70.9,3.9,20400.0,10020.0,52300.0,165100.0,510.0,2700.0,11880.0,73.2,5790.0,686.0,1051.0,546.0,29300.0,0.7,14.6,0.79,157.6,72.5,26.0,557.0,0.3,7.2,0.07,0.02,0.06,9.21,0.58,12.0,2.74,4.45,0.47,1.71,0.21,0.44,0.2,0.02,0.07,0.01,0.02,0.01,0.06,0.01,0.33,0.13,0.0,0.68,0.07,0.25
152,68.4,1.61,20280.0,9450.0,52930.0,168000.0,631.0,261.0,11900.0,72.2,5585.0,726.1,1344.0,488.0,30340.0,0.76,17.4,0.08,164.3,61.3,0.0,567.0,0.06,0.43,0.03,0.0,0.02,2.33,0.0,0.31,1.14,1.84,0.19,0.7,0.09,0.37,0.07,0.01,0.02,0.0,0.01,0.0,0.01,0.0,0.02,0.04,0.0,0.53,0.0,0.01
153,70.6,2.77,20500.0,10510.0,54340.0,166000.0,540.0,235.3,11150.0,68.0,5650.0,686.0,1178.0,560.0,29280.0,0.45,9.23,0.07,157.3,77.8,0.0,562.0,0.14,0.65,0.06,0.0,0.0,3.83,0.05,0.55,0.73,1.18,0.11,0.44,0.05,0.3,0.04,0.01,0.03,0.01,0.02,0.0,0.04,0.01,0.04,0.04,0.0,0.77,0.03,0.02
154,6.58,0.48,19870.0,13000.0,51340.0,156400.0,948.0,113.2,19650.0,1.99,8640.0,174.0,151.5,142.7,55600.0,5.31,205.9,3.3,61.3,24.66,0.04,3134.0,0.05,0.25,0.09,0.04,0.03,0.76,0.0,3.09,0.42,0.64,0.06,0.22,0.02,0.34,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,1.3,0.01,2.4
155,5.64,0.41,20500.0,14440.0,52100.0,149100.0,679.0,148.8,17660.0,2.04,9020.0,183.9,113.0,155.7,57100.0,5.59,219.9,1.7,66.8,28.3,0.08,3049.0,0.13,0.41,0.12,0.01,0.0,0.96,0.0,3.99,0.53,0.75,0.07,0.27,0.04,0.35,0.06,0.01,0.03,0.01,0.01,0.0,0.01,0.0,0.01,0.02,0.01,4.6,0.03,1.49
156,5.83,0.32,19250.0,14580.0,50750.0,158700.0,663.0,134.6,14950.0,1.91,7720.0,182.7,52.8,153.9,54950.0,5.17,194.4,0.66,62.3,26.6,0.0,2455.0,0.03,0.37,0.08,0.0,0.02,0.89,0.0,2.67,0.49,0.64,0.06,0.25,0.02,0.31,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,1.3,0.02,0.06
157,6.63,0.39,18790.0,15060.0,50570.0,157900.0,612.0,108.3,13780.0,1.64,6520.0,163.4,75.7,133.4,49760.0,5.04,206.0,0.94,59.0,25.91,0.0,2348.0,0.08,0.51,0.13,0.0,0.0,1.05,0.0,2.14,0.45,0.65,0.06,0.23,0.04,0.24,0.04,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.02,0.03,0.0,1.5,0.04,0.08
158,7.54,0.35,18820.0,14830.0,51200.0,150000.0,510.0,122.9,14300.0,1.56,6760.0,167.0,87.8,173.3,52300.0,7.18,249.2,1.45,68.5,26.4,0.12,2483.0,0.16,0.72,0.12,0.01,0.02,0.91,0.01,2.73,0.55,0.81,0.09,0.31,0.05,0.27,0.06,0.01,0.04,0.01,0.01,0.0,0.01,0.0,0.02,0.03,0.0,1.5,0.04,0.3
159,5.87,0.37,19410.0,14610.0,52280.0,158000.0,667.0,146.4,17630.0,2.09,8380.0,191.0,75.2,159.5,57100.0,5.84,223.9,1.4,64.8,28.46,0.03,3090.0,0.1,0.52,0.11,0.0,0.02,1.02,0.0,4.06,0.58,0.77,0.09,0.32,0.04,0.35,0.04,0.01,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.0,4.2,0.04,0.05
160,9.5,0.4,18620.0,14540.0,54200.0,160100.0,694.0,103.7,10400.0,1.62,5000.0,152.2,69.3,206.0,52700.0,8.45,286.0,4.7,69.2,25.55,0.1,2069.0,0.31,0.97,0.11,0.08,0.03,0.73,0.04,2.35,0.61,0.86,0.11,0.53,0.11,0.21,0.12,0.02,0.07,0.01,0.02,0.0,0.01,0.0,0.02,0.02,0.0,2.3,0.07,2.7
161,6.34,0.48,18910.0,15240.0,50300.0,153400.0,552.0,127.4,15100.0,1.81,7770.0,181.7,70.1,158.3,55200.0,6.67,245.0,3.0,66.0,27.08,0.06,2474.0,0.38,0.76,0.13,0.02,0.03,0.92,0.01,4.1,0.72,1.0,0.14,0.51,0.09,0.3,0.11,0.02,0.1,0.01,0.02,0.0,0.02,0.0,0.03,0.02,0.0,5.3,0.05,0.36
162,11.4,0.19,19090.0,15070.0,54360.0,161500.0,663.0,105.2,12030.0,1.51,5200.0,150.4,170.5,206.0,52800.0,8.94,287.0,2.92,76.0,26.96,0.04,2190.0,0.17,0.71,0.12,0.02,0.02,0.75,0.02,2.07,0.52,0.73,0.14,0.38,0.08,0.22,0.07,0.01,0.04,0.01,0.01,0.0,0.01,0.0,0.03,0.02,0.01,2.4,0.07,1.48
163,10.3,0.21,18800.0,16130.0,51300.0,160800.0,576.0,84.4,5860.0,1.39,2124.0,124.6,120.5,156.0,44500.0,8.33,266.0,1.93,65.7,23.46,0.09,1179.0,0.21,0.97,0.08,0.02,0.03,0.51,0.03,1.52,0.39,0.49,0.08,0.38,0.08,0.12,0.08,0.01,0.04,0.01,0.02,0.0,0.01,0.0,0.03,0.02,0.0,1.1,0.08,0.55
164,6.49,0.92,19090.0,13900.0,52570.0,157500.0,623.0,110.6,19000.0,1.75,8190.0,171.0,195.0,149.5,54800.0,5.98,217.0,1.47,67.1,26.18,0.03,3500.0,0.11,0.69,0.23,0.01,0.0,0.96,0.0,3.57,0.78,1.1,0.1,0.35,0.05,0.33,0.05,0.01,0.02,0.0,0.01,0.0,0.01,0.0,0.04,0.06,0.0,1.9,0.05,0.46
165,6.57,0.52,16480.0,12810.0,55510.0,129600.0,487.0,158.8,22000.0,2.81,6220.0,142.9,265.0,392.0,55200.0,8.35,261.0,2.65,81.4,22.75,0.05,2190.0,1.15,1.96,0.21,0.02,0.01,0.72,0.02,2.78,0.5,0.83,0.11,0.56,0.16,0.27,0.19,0.03,0.19,0.04,0.11,0.02,0.14,0.02,0.11,0.02,0.0,8.8,0.12,1.77
166,7.52,0.17,18690.0,14190.0,53570.0,162300.0,445.0,82.8,15240.0,2.24,5880.0,113.6,1390.0,129.1,46950.0,9.0,252.0,4.9,61.1,23.61,0.08,3250.0,0.41,1.59,0.13,0.01,0.02,0.43,0.03,2.55,0.96,1.48,0.18,0.75,0.14,0.15,0.14,0.02,0.08,0.02,0.04,0.0,0.03,0.01,0.07,0.02,0.0,3.2,0.05,0.25
167,7.73,0.29,18710.0,15010.0,52670.0,150800.0,355.0,105.5,16170.0,3.35,6560.0,130.2,1850.0,141.9,49480.0,8.96,284.0,6.82,76.3,26.15,0.06,3356.0,1.35,62.0,0.15,0.01,0.02,0.58,0.02,2.49,1.67,2.81,0.33,1.5,0.27,0.21,0.24,0.03,0.19,0.05,0.18,0.04,0.31,0.06,2.3,0.02,0.0,1.5,0.2,1.34
168,6.14,0.54,18990.0,13960.0,51460.0,157900.0,405.0,111.8,17640.0,31.9,6370.0,271.0,463.0,137.6,53350.0,11.79,120.5,19.2,85.8,25.61,0.21,3330.0,3.82,94.0,0.19,0.01,0.04,0.67,0.02,2.94,0.92,2.75,0.36,1.92,0.92,0.42,1.09,0.13,0.7,0.15,0.47,0.09,0.8,0.14,4.1,0.04,0.0,1.3,1.02,3.02
169,10.82,0.68,21690.0,14630.0,49400.0,162700.0,347.0,158.4,8710.0,12.57,5152.0,238.0,359.0,209.6,57500.0,0.3,48.2,2.06,73.6,32.27,0.04,730.0,0.15,0.07,0.08,0.01,0.0,1.31,0.0,4.84,0.36,0.59,0.07,0.3,0.05,0.29,0.07,0.01,0.03,0.01,0.01,0.0,0.01,0.0,0.01,0.02,0.0,0.56,0.0,0.01
170,7.45,0.58,22200.0,14680.0,48700.0,149800.0,321.0,211.5,11150.0,14.98,8580.0,210.0,450.0,209.1,60400.0,0.31,36.7,0.9,76.4,32.22,0.03,1153.0,0.22,0.05,0.18,0.01,0.0,1.71,0.0,9.85,0.59,0.89,0.08,0.31,0.04,0.4,0.06,0.01,0.04,0.01,0.01,0.0,0.01,0.0,0.01,0.04,0.0,0.84,0.0,0.01
171,8.3,0.59,22260.0,15030.0,49010.0,157300.0,315.0,210.3,10730.0,18.92,9030.0,228.2,131.5,236.2,63100.0,0.26,38.6,1.22,80.2,33.21,0.0,1039.0,0.11,0.04,0.23,0.0,0.02,2.02,0.0,8.25,0.57,0.79,0.08,0.28,0.05,0.35,0.09,0.01,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.03,0.0,0.73,0.0,0.01
172,10.75,0.85,22490.0,13640.0,48840.0,156000.0,336.0,189.5,12520.0,16.26,6070.0,224.9,128.9,229.5,62000.0,0.27,48.3,0.49,88.2,34.89,0.0,1076.0,0.08,0.08,0.12,0.0,0.0,1.78,0.0,8.27,0.38,0.58,0.06,0.22,0.03,0.4,0.04,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.01,0.02,0.0,0.64,0.0,0.0
173,10.84,0.49,21880.0,14640.0,47770.0,152100.0,288.0,172.5,9400.0,11.57,5660.0,230.1,372.0,211.4,58500.0,0.3,46.8,1.45,81.8,33.25,0.02,772.0,0.16,0.04,0.1,0.0,0.02,1.32,0.0,5.57,0.49,0.82,0.08,0.34,0.04,0.29,0.06,0.01,0.03,0.01,0.01,0.0,0.01,0.0,0.01,0.02,0.0,0.7,0.0,0.01
174,10.4,0.74,22900.0,13690.0,49390.0,160020.0,319.0,180.6,12510.0,16.71,6480.0,227.2,112.2,224.2,63400.0,0.16,28.4,0.19,87.4,34.97,0.0,1057.0,0.02,0.05,0.15,0.0,0.02,1.8,0.02,7.29,0.37,0.54,0.06,0.18,0.02,0.45,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.68,0.0,0.0
175,13.6,0.52,22300.0,13530.0,49600.0,157000.0,373.0,177.1,12760.0,14.42,6030.0,227.8,144.1,257.0,63400.0,0.2,28.0,2.93,82.2,34.5,0.11,1008.0,0.58,0.06,0.12,0.0,0.0,1.59,0.04,7.46,0.95,1.73,0.23,1.06,0.29,0.45,0.23,0.03,0.11,0.01,0.02,0.0,0.01,0.01,0.0,0.02,0.0,0.79,0.0,0.08
176,6.2,0.12,22380.0,15110.0,51000.0,155800.0,270.0,205.0,9480.0,12.36,5050.0,238.6,101.0,195.4,56400.0,0.2,30.5,0.92,77.1,38.6,0.0,891.0,0.07,0.07,0.08,0.0,0.0,1.93,0.0,7.24,0.32,0.48,0.06,0.22,0.03,0.33,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.7,0.0,0.01
177,8.48,0.37,21260.0,15330.0,48800.0,153700.0,312.0,154.7,6210.0,11.93,2520.0,176.5,22.2,211.7,57400.0,0.24,27.8,1.29,140.0,31.0,0.15,535.0,0.24,0.06,0.14,0.0,0.0,1.51,0.0,4.76,0.29,0.62,0.07,0.27,0.08,0.19,0.08,0.01,0.04,0.01,0.02,0.0,0.02,0.0,0.02,0.02,0.01,0.65,0.0,0.03
178,11.69,0.63,24100.0,14470.0,47940.0,158100.0,319.0,190.0,9000.0,13.1,4490.0,225.9,96.8,229.8,58400.0,0.28,35.2,2.78,86.5,32.9,0.1,712.0,0.41,0.06,0.12,0.01,0.02,1.62,0.04,5.97,0.72,1.38,0.15,0.77,0.13,0.29,0.15,0.01,0.08,0.01,0.03,0.0,0.02,0.0,0.01,0.03,0.01,0.71,0.01,0.04
179,7.7,1.17,21830.0,14110.0,47500.0,150800.0,320.0,191.4,9650.0,16.9,8000.0,203.7,74.9,220.5,60700.0,0.14,22.5,1.29,77.8,31.3,0.0,969.0,0.24,0.05,0.23,0.0,0.0,2.09,0.0,11.1,0.56,0.84,0.08,0.45,0.08,0.41,0.11,0.01,0.03,0.01,0.03,0.0,0.01,0.0,0.01,0.05,0.0,1.3,0.0,0.02
180,8.39,0.54,21750.0,14750.0,47510.0,162300.0,302.0,131.4,6300.0,11.37,2540.0,171.3,50.3,207.1,54780.0,0.24,27.47,1.51,73.0,29.58,0.07,538.0,0.27,0.07,0.14,0.0,0.02,1.41,0.0,4.57,0.31,0.58,0.07,0.34,0.07,0.22,0.09,0.01,0.05,0.01,0.02,0.0,0.02,0.0,0.01,0.02,0.0,0.66,0.0,0.04
181,7.53,1.36,19950.0,13030.0,42900.0,135200.0,0.0,158.4,8150.0,16.3,5180.0,226.9,772.0,176.2,49000.0,4.46,49.3,0.43,63.3,30.4,0.06,727.0,2.13,66.0,0.1,0.0,0.0,2.78,0.04,5.56,0.68,1.61,0.24,1.27,0.36,1.1,0.41,0.06,0.26,0.07,0.25,0.05,0.63,0.09,2.7,0.01,0.0,0.76,0.12,0.92
182,12.7,0.35,22390.0,14370.0,50700.0,157600.0,388.0,163.1,9030.0,15.2,5640.0,245.2,1516.0,232.4,60000.0,6.58,32.1,1.32,69.8,33.8,0.12,746.0,4.4,95.0,0.1,2.0,0.0,1.74,0.0,5.22,0.85,2.25,0.39,2.7,1.12,0.65,1.2,0.19,0.92,0.2,0.52,0.09,0.71,0.16,4.9,0.01,0.01,0.7,0.21,1.57
183,8.4,0.85,23100.0,14600.0,49590.0,162000.0,297.0,205.6,8260.0,5.62,5405.0,236.7,37.6,216.2,55890.0,1.95,134.5,0.14,77.8,32.69,0.05,473.7,0.01,0.08,0.03,0.0,0.0,3.64,0.0,1.29,0.15,0.28,0.03,0.11,0.01,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.57,0.0,0.0
184,9.3,0.53,21650.0,13850.0,48800.0,155800.0,342.0,310.0,11000.0,34.6,8000.0,192.2,414.0,189.0,59500.0,8.16,19.8,1.12,64.1,31.0,0.52,891.0,5.2,193.0,0.16,0.01,0.06,1.0,0.06,15.1,1.98,5.0,0.56,2.8,0.56,1.02,0.5,0.12,0.57,0.17,0.68,0.19,1.71,0.34,9.1,0.03,0.0,1.2,0.7,4.1
185,10.54,1.28,25270.0,11530.0,38970.0,172300.0,618.0,52.2,3800.0,7.04,1093.0,69.4,0.42,57.0,58100.0,0.98,19.58,47.0,178.6,39.3,0.0,348.0,0.99,0.31,0.02,0.03,0.0,0.69,0.0,1.17,0.13,0.36,0.05,0.25,0.13,0.06,0.16,0.04,0.24,0.04,0.11,0.02,0.11,0.01,0.01,0.0,0.0,0.3,0.0,0.07
186,8.64,0.67,25680.0,12170.0,39680.0,173600.0,2450.0,49.5,3650.0,5.84,1110.0,64.6,0.56,48.2,57200.0,0.35,15.6,780.0,189.6,41.9,0.0,412.0,0.12,0.08,0.01,0.01,0.05,0.47,0.0,0.3,0.04,0.1,0.01,0.09,0.02,0.04,0.04,0.01,0.03,0.01,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.35,0.0,0.04
187,8.66,1.55,25650.0,13010.0,39200.0,169400.0,540.0,58.9,5360.0,4.12,1728.0,64.7,1.17,43.6,59000.0,0.37,18.91,51.0,175.8,37.25,0.0,685.0,0.33,0.12,0.01,0.01,0.0,0.48,0.0,0.5,0.08,0.19,0.02,0.12,0.04,0.06,0.06,0.01,0.07,0.01,0.03,0.0,0.04,0.0,0.01,0.0,0.01,0.17,0.0,0.01
188,10.94,1.06,25040.0,12750.0,40460.0,172900.0,992.0,66.2,4870.0,6.43,1848.0,81.3,0.0,52.9,59500.0,0.91,21.2,242.0,168.9,45.2,0.0,458.0,0.63,0.45,0.02,0.08,0.03,0.93,0.0,1.86,0.12,0.3,0.04,0.19,0.08,0.06,0.14,0.03,0.15,0.02,0.06,0.01,0.06,0.01,0.02,0.0,0.01,0.29,0.0,0.05
